Time,Open,High,Low,Close,Volume
01.01.2011 01:00:00.000,1.33674,1.33696,1.33235,1.33557,19990.57
02.01.2011 01:00:00.000,1.33560,1.33947,1.32500,1.33551,157568.20
03.01.2011 01:00:00.000,1.33566,1.34298,1.32923,1.33179,204002.56
04.01.2011 01:00:00.000,1.33181,1.33248,1.31262,1.31556,192261.70
05.01.2011 01:00:00.000,1.31556,1.31698,1.29723,1.29787,175000.06
06.01.2011 01:00:00.000,1.29787,1.30209,1.29025,1.29034,174208.14
07.01.2011 01:00:00.000,1.29034,1.29034,1.29034,1.29034,0.00
08.01.2011 01:00:00.000,1.29054,1.29175,1.28638,1.28940,28423.08
09.01.2011 01:00:00.000,1.28947,1.29658,1.28739,1.29637,152359.30
10.01.2011 01:00:00.000,1.29637,1.29905,1.29070,1.29807,184797.00
11.01.2011 01:00:00.000,1.29820,1.31428,1.29621,1.31261,187904.06
12.01.2011 01:00:00.000,1.31256,1.33829,1.30886,1.33506,184661.78
13.01.2011 01:00:00.000,1.33506,1.34521,1.33142,1.33865,177527.09
14.01.2011 01:00:00.000,1.33865,1.33865,1.33865,1.33865,0.00
15.01.2011 01:00:00.000,1.33854,1.34031,1.33551,1.33784,25342.06
16.01.2011 01:00:00.000,1.33784,1.33791,1.32441,1.32809,157329.41
17.01.2011 01:00:00.000,1.32809,1.34622,1.32527,1.33776,210909.56
18.01.2011 01:00:00.000,1.33776,1.35379,1.33761,1.34515,215687.41
19.01.2011 01:00:00.000,1.34515,1.35218,1.33958,1.34650,227708.05
20.01.2011 01:00:00.000,1.34649,1.36247,1.34485,1.36191,198023.98
21.01.2011 01:00:00.000,1.36191,1.36191,1.36191,1.36191,0.00
22.01.2011 01:00:00.000,1.36118,1.36437,1.35893,1.36187,26262.79
23.01.2011 01:00:00.000,1.36188,1.36852,1.35407,1.36423,181589.34
24.01.2011 01:00:00.000,1.36425,1.37038,1.35742,1.36846,214800.88
25.01.2011 01:00:00.000,1.36845,1.37212,1.36449,1.37097,182469.06
26.01.2011 01:00:00.000,1.37100,1.37572,1.36385,1.37216,177064.80
27.01.2011 01:00:00.000,1.37217,1.37458,1.35831,1.36046,166366.05
28.01.2011 01:00:00.000,1.36046,1.36046,1.36046,1.36046,0.00
29.01.2011 01:00:00.000,1.36067,1.36118,1.35710,1.35715,26385.63
30.01.2011 01:00:00.000,1.35715,1.37391,1.35699,1.37135,194798.47
31.01.2011 01:00:00.000,1.37130,1.38422,1.37004,1.38282,203777.13
01.02.2011 01:00:00.000,1.38270,1.38612,1.37689,1.38157,196251.81
02.02.2011 01:00:00.000,1.38157,1.38246,1.36090,1.36232,201869.27
03.02.2011 01:00:00.000,1.36235,1.36492,1.35431,1.35764,177234.02
04.02.2011 01:00:00.000,1.35764,1.35764,1.35764,1.35764,0.00
05.02.2011 01:00:00.000,1.35842,1.35887,1.35441,1.35727,25847.53
06.02.2011 01:00:00.000,1.35727,1.36262,1.35079,1.35922,201135.44
07.02.2011 01:00:00.000,1.35919,1.36881,1.35720,1.36249,217630.44
08.02.2011 01:00:00.000,1.36241,1.37428,1.36106,1.37189,175338.77
09.02.2011 01:00:00.000,1.37189,1.37271,1.35771,1.36028,179078.44
10.02.2011 01:00:00.000,1.36029,1.36202,1.34972,1.35385,150474.63
11.02.2011 01:00:00.000,1.35385,1.35385,1.35385,1.35385,0.00
12.02.2011 01:00:00.000,1.35191,1.35513,1.35010,1.35116,30630.65
13.02.2011 01:00:00.000,1.35126,1.35582,1.34280,1.34788,169113.70
14.02.2011 01:00:00.000,1.34792,1.35504,1.34609,1.34974,191686.98
15.02.2011 01:00:00.000,1.34971,1.35879,1.34619,1.35734,208384.34
16.02.2011 01:00:00.000,1.35732,1.36268,1.35368,1.36223,200093.20
17.02.2011 01:00:00.000,1.36223,1.37144,1.35459,1.36904,197845.42
18.02.2011 01:00:00.000,1.36904,1.36904,1.36904,1.36904,0.00
19.02.2011 01:00:00.000,1.37033,1.37147,1.36864,1.37117,19421.92
20.02.2011 01:00:00.000,1.37122,1.37122,1.36471,1.36809,121205.12
21.02.2011 01:00:00.000,1.36809,1.37030,1.35269,1.36717,238098.45
22.02.2011 01:00:00.000,1.36726,1.37863,1.36717,1.37599,205499.36
23.02.2011 01:00:00.000,1.37599,1.38230,1.37040,1.38192,222951.56
24.02.2011 01:00:00.000,1.38195,1.38377,1.37237,1.37573,178685.25
25.02.2011 01:00:00.000,1.37573,1.37573,1.37573,1.37573,0.00
26.02.2011 01:00:00.000,1.37461,1.38063,1.37299,1.37331,37261.34
27.02.2011 01:00:00.000,1.37332,1.38544,1.37111,1.38202,184012.34
28.02.2011 01:00:00.000,1.38203,1.38538,1.37632,1.37677,191206.28
01.03.2011 01:00:00.000,1.37675,1.38897,1.37430,1.38649,185575.72
02.03.2011 01:00:00.000,1.38648,1.39710,1.38327,1.39556,179346.80
03.03.2011 01:00:00.000,1.39559,1.40064,1.39412,1.39835,148440.45
04.03.2011 01:00:00.000,1.39835,1.39835,1.39835,1.39835,0.00
05.03.2011 01:00:00.000,1.39852,1.39980,1.39768,1.39899,22052.74
06.03.2011 01:00:00.000,1.39901,1.40356,1.39554,1.39620,191110.02
07.03.2011 01:00:00.000,1.39618,1.39880,1.38632,1.38942,177682.63
08.03.2011 01:00:00.000,1.38940,1.39411,1.38554,1.39032,185337.73
09.03.2011 01:00:00.000,1.39032,1.39239,1.37753,1.38003,202465.30
10.03.2011 01:00:00.000,1.38002,1.39140,1.37520,1.39006,174092.27
11.03.2011 01:00:00.000,1.39006,1.39006,1.39006,1.39006,0.00
12.03.2011 01:00:00.000,1.38982,1.39789,1.38872,1.39354,29533.45
13.03.2011 01:00:00.000,1.39344,1.40028,1.39044,1.39901,178932.89
14.03.2011 01:00:00.000,1.39900,1.40127,1.38553,1.39855,246029.63
15.03.2011 01:00:00.000,1.39855,1.40007,1.38665,1.38831,232570.05
16.03.2011 01:00:00.000,1.38836,1.40519,1.38763,1.40302,227565.61
17.03.2011 01:00:00.000,1.40302,1.41834,1.39799,1.41806,197753.69
18.03.2011 01:00:00.000,1.41806,1.41806,1.41806,1.41806,0.00
19.03.2011 01:00:00.000,1.41718,1.41959,1.41661,1.41678,41526.01
20.03.2011 01:00:00.000,1.41679,1.42388,1.41396,1.42157,150558.66
21.03.2011 01:00:00.000,1.42165,1.42480,1.41626,1.41677,163186.52
22.03.2011 01:00:00.000,1.41679,1.42142,1.40769,1.41038,183873.13
23.03.2011 01:00:00.000,1.41038,1.42158,1.40533,1.41691,177662.48
24.03.2011 01:00:00.000,1.41691,1.41932,1.40554,1.40844,169548.72
25.03.2011 01:00:00.000,1.40844,1.40844,1.40844,1.40844,0.00
26.03.2011 01:00:00.000,1.40826,1.40828,1.40179,1.40346,21386.28
27.03.2011 01:00:00.000,1.40346,1.41150,1.40262,1.40726,143066.98
28.03.2011 02:00:00.000,1.40726,1.41484,1.40472,1.41202,169096.66
29.03.2011 02:00:00.000,1.41201,1.41468,1.40518,1.41269,182228.02
30.03.2011 02:00:00.000,1.41269,1.42328,1.41161,1.41559,181575.38
31.03.2011 02:00:00.000,1.41561,1.42451,1.40618,1.42312,170369.06
01.04.2011 02:00:00.000,1.42312,1.42312,1.42312,1.42312,0.00
02.04.2011 02:00:00.000,1.42335,1.42423,1.42169,1.42341,16652.64
03.04.2011 02:00:00.000,1.42340,1.42678,1.41919,1.42050,151982.06
04.04.2011 02:00:00.000,1.42050,1.42453,1.41514,1.42314,156557.66
05.04.2011 02:00:00.000,1.42312,1.43489,1.42277,1.43239,172103.98
06.04.2011 02:00:00.000,1.43243,1.43248,1.42441,1.42974,184310.44
07.04.2011 02:00:00.000,1.42974,1.44872,1.42910,1.44782,169747.95
08.04.2011 02:00:00.000,1.44782,1.44782,1.44782,1.44782,0.00
09.04.2011 02:00:00.000,1.44826,1.44831,1.44449,1.44799,18840.01
10.04.2011 02:00:00.000,1.44799,1.44799,1.44207,1.44230,154558.98
11.04.2011 02:00:00.000,1.44230,1.45185,1.43770,1.44820,214744.11
12.04.2011 02:00:00.000,1.44820,1.45195,1.44132,1.44512,177243.20
13.04.2011 02:00:00.000,1.44510,1.45140,1.43649,1.45006,201477.98
14.04.2011 02:00:00.000,1.45020,1.45021,1.43906,1.44285,171615.91
15.04.2011 02:00:00.000,1.44285,1.44285,1.44285,1.44285,0.00
16.04.2011 02:00:00.000,1.44305,1.44368,1.43900,1.43959,34205.79
17.04.2011 02:00:00.000,1.43966,1.44036,1.41606,1.42368,196064.09
18.04.2011 02:00:00.000,1.42369,1.43727,1.42050,1.43643,188290.48
19.04.2011 02:00:00.000,1.43641,1.45441,1.43546,1.45180,212623.98
20.04.2011 02:00:00.000,1.45172,1.46482,1.45148,1.45585,181711.64
21.04.2011 02:00:00.000,1.45578,1.45878,1.45334,1.45583,59204.96
22.04.2011 02:00:00.000,1.45583,1.45583,1.45583,1.45583,0.00
23.04.2011 02:00:00.000,1.45566,1.45881,1.45474,1.45870,23614.04
24.04.2011 02:00:00.000,1.45887,1.46268,1.45250,1.45510,119049.03
25.04.2011 02:00:00.000,1.45509,1.47101,1.44930,1.47041,194473.55
26.04.2011 02:00:00.000,1.47045,1.47951,1.46324,1.47873,194394.34
27.04.2011 02:00:00.000,1.47873,1.48788,1.47725,1.48402,195451.31
28.04.2011 02:00:00.000,1.48403,1.48776,1.48005,1.48084,124285.38
29.04.2011 02:00:00.000,1.48084,1.48084,1.48084,1.48084,0.00
30.04.2011 02:00:00.000,1.48039,1.48391,1.47799,1.48152,24243.75
01.05.2011 02:00:00.000,1.48152,1.49015,1.47628,1.47937,161797.00
02.05.2011 02:00:00.000,1.47937,1.48888,1.47540,1.48365,201346.52
03.05.2011 02:00:00.000,1.48365,1.49398,1.47748,1.48268,225753.95
04.05.2011 02:00:00.000,1.48281,1.48978,1.45099,1.45577,249390.77
05.05.2011 02:00:00.000,1.45568,1.45873,1.43096,1.43205,268816.66
06.05.2011 02:00:00.000,1.43205,1.43205,1.43205,1.43205,0.00
07.05.2011 02:00:00.000,1.43067,1.43957,1.43064,1.43881,25228.32
08.05.2011 02:00:00.000,1.43882,1.44408,1.42557,1.43679,255888.66
09.05.2011 02:00:00.000,1.43678,1.44186,1.42703,1.43996,276690.63
10.05.2011 02:00:00.000,1.43996,1.44227,1.41723,1.42066,267770.38
11.05.2011 02:00:00.000,1.42065,1.42755,1.41230,1.42292,297769.06
12.05.2011 02:00:00.000,1.42295,1.43383,1.40666,1.41093,289228.41
