Time,Open,High,Low,Close,Volume
01.01.2012 01:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 05:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 09:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 13:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 17:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 21:00:00.000,1.29567,1.29567,1.29353,1.29445,1716.21
02.01.2012 01:00:00.000,1.29445,1.29495,1.29200,1.29259,3803.77
02.01.2012 05:00:00.000,1.29259,1.29456,1.29207,1.29379,5631.15
02.01.2012 09:00:00.000,1.29381,1.29710,1.29376,1.29493,17020.54
02.01.2012 13:00:00.000,1.29493,1.29502,1.29169,1.29208,15471.53
02.01.2012 17:00:00.000,1.29208,1.29317,1.29185,1.29276,6570.53
02.01.2012 21:00:00.000,1.29276,1.29395,1.29212,1.29364,8299.08
03.01.2012 01:00:00.000,1.29364,1.29889,1.29352,1.29723,21873.02
03.01.2012 05:00:00.000,1.29723,1.30079,1.29718,1.29876,34901.25
03.01.2012 09:00:00.000,1.29876,1.30589,1.29738,1.30454,63787.81
03.01.2012 13:00:00.000,1.30454,1.30675,1.30114,1.30530,64769.67
03.01.2012 17:00:00.000,1.30526,1.30765,1.30446,1.30554,52219.82
03.01.2012 21:00:00.000,1.30557,1.30621,1.30459,1.30537,24811.04
04.01.2012 01:00:00.000,1.30537,1.30557,1.30221,1.30366,28430.62
04.01.2012 05:00:00.000,1.30366,1.30449,1.30265,1.30405,30469.39
04.01.2012 09:00:00.000,1.30405,1.30726,1.29759,1.29759,68396.27
04.01.2012 13:00:00.000,1.29759,1.29954,1.28970,1.29080,75027.57
04.01.2012 17:00:00.000,1.29079,1.29546,1.29071,1.29364,45958.29
04.01.2012 21:00:00.000,1.29368,1.29489,1.29287,1.29304,22765.53
05.01.2012 01:00:00.000,1.29302,1.29402,1.29126,1.29281,33636.14
05.01.2012 05:00:00.000,1.29281,1.29380,1.29099,1.29338,39192.82
05.01.2012 09:00:00.000,1.29338,1.29434,1.28250,1.28391,81101.73
05.01.2012 13:00:00.000,1.28390,1.28470,1.27829,1.27939,80027.40
05.01.2012 17:00:00.000,1.27939,1.28031,1.27760,1.27842,49690.32
05.01.2012 21:00:00.000,1.27842,1.27976,1.27700,1.27915,27022.30
06.01.2012 01:00:00.000,1.27915,1.27989,1.27841,1.27959,28142.22
06.01.2012 05:00:00.000,1.27958,1.27974,1.27628,1.27758,39456.82
06.01.2012 09:00:00.000,1.27756,1.28124,1.27666,1.27934,67355.70
06.01.2012 13:00:00.000,1.27930,1.28061,1.26970,1.27135,76955.14
06.01.2012 17:00:00.000,1.27133,1.27316,1.27070,1.27229,41682.48
06.01.2012 21:00:00.000,1.27228,1.27239,1.27164,1.27187,9711.62
07.01.2012 01:00:00.000,1.27187,1.27187,1.27187,1.27187,0.00
07.01.2012 05:00:00.000,1.27187,1.27187,1.27187,1.27187,0.00
