DATE	TIME	VOLUME	OPEN	CLOSE	MIN	MAX
05/22/2006	12:00:01	5190	112.41	112.54	112.36	112.65
05/22/2006	13:00:01	4077	112.55	112.16	112.09	112.65
05/22/2006	14:00:01	3564	112.17	112.17	111.96	112.23
05/22/2006	15:00:01	3378	112.14	111.66	111.62	112.18
05/22/2006	16:00:01	2889	111.64	111.79	111.6	111.91
05/22/2006	17:00:01	2829	111.79	111.61	111.58	111.85
05/22/2006	18:00:01	3602	111.6	111.41	111.3	111.64
05/22/2006	19:00:01	2204	111.4	111.45	111.28	111.51
05/22/2006	20:00:01	1755	111.45	111.59	111.41	111.6
05/22/2006	21:00:01	1460	111.58	111.46	111.36	111.6
05/22/2006	22:00:01	1861	111.46	111.47	111.3	111.53
05/22/2006	23:00:01	2915	111.46	111.64	111.43	111.79
05/23/2006	00:00:01	3220	111.65	111.78	111.61	111.86
05/23/2006	01:00:01	3784	111.78	111.68	111.62	111.91
05/23/2006	02:00:01	2283	111.68	111.62	111.6	111.77
05/23/2006	03:00:01	2814	111.62	111.57	111.4	111.67
05/23/2006	04:00:01	4129	111.57	111.1	111.06	111.64
05/23/2006	05:00:01	4479	111.09	111.2	110.99	111.31
05/23/2006	06:00:01	4834	111.19	111.17	110.98	111.31
05/23/2006	07:00:01	5617	111.17	111.52	111.06	111.62
05/23/2006	08:00:01	4468	111.51	111.37	111.27	111.54
05/23/2006	09:00:01	3429	111.35	111.46	111.27	111.52
05/23/2006	10:00:01	3684	111.48	111.38	111.21	111.5
05/23/2006	11:00:01	3431	111.39	111.27	111.19	111.43
05/23/2006	12:00:01	4720	111.29	111.39	111.25	111.57
05/23/2006	13:00:01	4970	111.39	111.39	111.25	111.77
05/23/2006	14:00:01	4906	111.41	111.29	111.09	111.48
05/23/2006	15:00:01	5182	111.3	111.38	111.2	111.61
05/23/2006	16:00:01	3484	111.37	111.33	111.16	111.4
05/23/2006	17:00:01	3346	111.33	111.24	111.13	111.37
05/23/2006	18:00:01	3180	111.24	111.28	111.07	111.32
05/23/2006	19:00:01	2681	111.29	111.47	111.19	111.62
05/23/2006	20:00:01	3739	111.46	111.99	111.43	112.03
05/23/2006	21:00:01	2346	112	112.18	111.77	112.24
05/23/2006	22:00:01	4208	112.18	112.16	112.05	112.43
05/23/2006	23:00:01	3144	112.17	112.08	112.07	112.35
05/24/2006	00:00:01	4900	112.09	112.44	111.93	112.51
05/24/2006	01:00:01	4349	112.45	112.28	112.21	112.53
05/24/2006	02:00:01	3751	112.28	112.11	111.98	112.29
05/24/2006	03:00:01	2463	112.12	112.2	112.06	112.23
05/24/2006	04:00:01	3905	112.2	112.33	112.15	112.53
05/24/2006	05:00:01	4749	112.34	112.48	112.25	112.67
05/24/2006	06:00:01	5221	112.48	112.18	112.12	112.56
05/24/2006	07:00:01	6422	112.18	111.9	111.72	112.23
05/24/2006	08:00:01	5821	111.89	111.85	111.76	112
05/24/2006	09:00:01	5518	111.86	111.91	111.83	112.13
05/24/2006	10:00:01	4951	111.92	111.67	111.62	111.97
05/24/2006	11:00:01	4985	111.68	111.99	111.65	112.05
05/24/2006	12:00:01	1758	111.99	111.83	111.68	112.03
05/24/2006	13:00:01	3741	111.83	112.3	111.78	112.35
05/24/2006	14:00:01	5021	112.31	112.66	112.25	112.83
05/24/2006	15:00:01	3946	112.66	112.82	112.61	112.99
05/24/2006	16:00:01	3765	112.82	112.73	112.66	112.91
05/24/2006	17:00:01	3139	112.73	112.73	112.62	112.9
05/24/2006	18:00:01	2750	112.73	112.73	112.6	112.8
05/24/2006	19:00:01	1832	112.72	112.67	112.59	112.78
05/24/2006	20:00:01	2345	112.67	112.96	112.64	113
05/24/2006	21:00:01	2055	112.96	112.88	112.77	112.98
05/24/2006	22:00:01	2081	112.88	112.78	112.69	112.98
05/24/2006	23:00:01	2827	112.77	112.75	112.72	112.9
05/25/2006	00:00:01	3519	112.76	112.79	112.62	112.84
05/25/2006	01:00:01	2617	112.79	112.75	112.67	112.83
05/25/2006	02:00:01	2366	112.76	112.71	112.68	112.88
05/25/2006	03:00:01	2615	112.72	112.74	112.63	112.77
05/25/2006	04:00:01	2979	112.73	112.74	112.69	112.88
05/25/2006	05:00:01	3017	112.75	112.7	112.64	112.79
05/25/2006	06:00:01	5015	112.7	112.69	112.47	112.84
05/25/2006	07:00:01	4535	112.71	112.68	112.64	112.82
05/25/2006	08:00:01	4517	112.68	112.45	112.37	112.74
05/25/2006	09:00:01	4351	112.45	112.54	112.36	112.6
05/25/2006	10:00:01	3978	112.56	112.58	112.43	112.67
05/25/2006	11:00:01	5389	112.58	112.11	112.1	112.59
05/25/2006	12:00:01	8027	112.16	111.96	111.87	112.35
05/25/2006	13:00:01	5409	111.95	111.92	111.76	112.14
05/25/2006	14:00:01	4045	111.92	111.97	111.87	112.23
05/25/2006	15:00:01	3549	111.98	111.94	111.87	112.02
05/25/2006	16:00:01	2666	111.94	111.98	111.88	112
05/25/2006	17:00:01	3121	111.98	111.88	111.82	112.02
05/25/2006	18:00:01	3491	111.86	111.8	111.72	111.9
05/25/2006	19:00:01	1570	111.79	111.81	111.71	111.86
05/25/2006	20:00:01	1135	111.81	111.78	111.67	111.86
05/25/2006	21:00:01	985	111.78	111.68	111.65	111.82
05/25/2006	22:00:01	1385	111.67	111.79	111.64	111.85
05/25/2006	23:00:01	3917	111.79	111.62	111.47	111.91
05/26/2006	00:00:01	4410	111.61	111.69	111.48	111.8
05/26/2006	01:00:01	4485	111.69	111.97	111.65	112.12
05/26/2006	02:00:01	3406	111.97	112.04	111.88	112.14
05/26/2006	03:00:01	3368	112.04	112.13	111.96	112.24
05/26/2006	04:00:01	3084	112.14	112.15	112.09	112.29
05/26/2006	05:00:01	3413	112.15	112.1	111.96	112.21
05/26/2006	06:00:01	4436	112.1	112.03	111.88	112.2
05/26/2006	07:00:01	5771	112.03	111.97	111.81	112.16
05/26/2006	08:00:01	5154	111.97	111.91	111.86	112.08
05/26/2006	09:00:01	3715	111.91	111.91	111.87	112.05
05/26/2006	10:00:01	3062	111.93	111.89	111.86	112.02
05/26/2006	11:00:01	3986	111.89	112.09	111.81	112.12
05/26/2006	12:00:01	6602	112.09	111.95	111.83	112.23
05/26/2006	13:00:01	6043	111.95	112.6	111.89	112.74
05/26/2006	14:00:01	5047	112.59	112.65	112.34	112.76
05/26/2006	15:00:01	4315	112.64	112.6	112.48	112.67
05/26/2006	16:00:01	3561	112.61	112.76	112.54	112.77
05/26/2006	17:00:01	2744	112.76	112.65	112.61	112.79
05/26/2006	18:00:01	2386	112.65	112.73	112.6	112.75
05/26/2006	19:00:01	1875	112.72	112.71	112.67	112.78
05/26/2006	20:00:01	1111	112.71	112.66	112.65	112.84
05/26/2006	21:00:01	335	112.68	112.67	112.63	112.69
05/26/2006	22:00:01	0	112.67	112.67	112.67	112.67
05/26/2006	23:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	00:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	01:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	02:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	03:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	04:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	05:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	06:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	07:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	08:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	09:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	10:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	11:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	12:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	13:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	14:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	15:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	16:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	17:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	18:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	19:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	20:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	21:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	22:00:01	0	112.67	112.67	112.67	112.67
05/27/2006	23:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	00:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	01:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	02:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	03:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	04:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	05:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	06:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	07:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	08:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	09:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	10:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	11:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	12:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	13:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	14:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	15:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	16:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	17:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	18:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	19:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	20:00:01	0	112.67	112.67	112.67	112.67
05/28/2006	21:00:01	708	112.62	112.68	112.52	112.72
05/28/2006	22:00:01	1304	112.68	112.51	112.43	112.71
05/28/2006	23:00:01	2421	112.51	112.43	112.34	112.57
05/29/2006	00:00:01	3515	112.44	112.33	112.29	112.45
05/29/2006	01:00:01	3057	112.35	112.27	112.2	112.42
05/29/2006	02:00:01	2211	112.27	112.27	112.23	112.35
05/29/2006	03:00:01	2321	112.27	112.27	112.21	112.4
05/29/2006	04:00:01	2001	112.27	112.29	112.22	112.33
05/29/2006	05:00:01	2476	112.29	112.34	112.25	112.39
05/29/2006	06:00:01	2614	112.33	112.31	112.25	112.39
05/29/2006	07:00:01	2142	112.31	112.31	112.22	112.35
05/29/2006	08:00:01	2254	112.32	112.31	112.22	112.36
05/29/2006	09:00:01	2199	112.31	112.2	112.14	112.35
05/29/2006	10:00:01	2085	112.19	112.27	112.11	112.31
05/29/2006	11:00:01	1946	112.26	112.24	112.2	112.35
05/29/2006	12:00:01	2329	112.27	112.31	112.18	112.32
05/29/2006	13:00:01	2020	112.31	112.37	112.25	112.41
05/29/2006	14:00:01	2699	112.37	112.56	112.35	112.59
05/29/2006	15:00:01	2397	112.55	112.62	112.51	112.72
05/29/2006	16:00:01	1565	112.61	112.63	112.58	112.68
05/29/2006	17:00:01	1376	112.62	112.58	112.54	112.66
05/29/2006	18:00:01	1879	112.58	112.36	112.31	112.61
05/29/2006	19:00:01	1302	112.36	112.41	112.27	112.44
05/29/2006	20:00:01	938	112.39	112.48	112.34	112.5
05/29/2006	21:00:01	1079	112.46	112.41	112.37	112.54
05/29/2006	22:00:01	1474	112.41	112.58	112.4	112.61
05/29/2006	23:00:01	2589	112.58	112.66	112.39	112.73
05/30/2006	00:00:01	3813	112.66	112.65	112.56	112.82
05/30/2006	01:00:01	3250	112.66	112.48	112.38	112.67
05/30/2006	02:00:01	3945	112.47	112.21	112.09	112.59
05/30/2006	03:00:01	5306	112.21	112.08	111.87	112.27
05/30/2006	04:00:01	2950	112.09	112.01	111.99	112.17
05/30/2006	05:00:01	3059	112.02	112.03	111.92	112.11
05/30/2006	06:00:01	5380	112.05	111.79	111.72	112.07
05/30/2006	07:00:01	5535	111.79	111.71	111.59	111.88
05/30/2006	08:00:01	4836	111.7	111.88	111.64	111.94
05/30/2006	09:00:01	4408	111.88	111.89	111.81	112.04
05/30/2006	10:00:01	4225	111.9	111.95	111.82	112.07
05/30/2006	11:00:01	4912	111.95	112.17	111.85	112.33
05/30/2006	12:00:01	6905	112.19	112.47	112.07	112.63
05/30/2006	13:00:01	5527	112.48	111.94	111.91	112.66
05/30/2006	14:00:01	4140	111.96	111.91	111.68	112.05
05/30/2006	15:00:01	4371	111.91	112.19	111.84	112.29
05/30/2006	16:00:01	4270	112.21	111.99	111.92	112.27
05/30/2006	17:00:01	3232	112	112.12	111.96	112.24
05/30/2006	18:00:01	2910	112.12	112.15	111.97	112.18
05/30/2006	19:00:01	2427	112.16	112.22	112.09	112.26
05/30/2006	20:00:01	1824	112.22	112.18	112.06	112.27
05/30/2006	21:00:01	1698	112.18	112.12	112.1	112.22
05/30/2006	22:00:01	2186	112.09	112.2	112.04	112.24
05/30/2006	23:00:01	3162	112.2	112.27	112.14	112.36
05/31/2006	00:00:01	3631	112.29	112.27	112.14	112.41
05/31/2006	01:00:01	3866	112.27	112.3	111.95	112.34
05/31/2006	02:00:01	2751	112.3	112.13	112.08	112.31
05/31/2006	03:00:01	2817	112.12	112.2	112.01	112.27
05/31/2006	04:00:01	3062	112.2	112.12	112.06	112.22
05/31/2006	05:00:01	3454	112.12	112.03	111.93	112.16
05/31/2006	06:00:01	6487	112.01	111.67	111.45	112.17
05/31/2006	07:00:01	4956	111.67	111.86	111.54	111.9
05/31/2006	08:00:01	5344	111.86	111.93	111.75	112.08
05/31/2006	09:00:01	4692	111.94	112.04	111.83	112.15
05/31/2006	10:00:01	2933	112.04	111.94	111.82	112.11
05/31/2006	11:00:01	4733	111.95	112.12	111.9	112.27
05/31/2006	12:00:01	5407	112.1	112.25	112.07	112.33
05/31/2006	13:00:01	5824	112.25	112.2	111.93	112.27
05/31/2006	14:00:01	6337	112.21	112.13	112.09	112.42
05/31/2006	15:00:01	6191	112.13	112.29	112.08	112.36
05/31/2006	16:00:01	3763	112.29	112.38	112.24	112.42
05/31/2006	17:00:01	3410	112.34	112.36	112.26	112.47
05/31/2006	18:00:01	5229	112.38	112.69	112.29	112.72
05/31/2006	19:00:01	2359	112.68	112.55	112.52	112.71
05/31/2006	20:00:01	1815	112.54	112.65	112.51	112.67
05/31/2006	21:00:01	1463	112.65	112.6	112.53	112.67
05/31/2006	22:00:01	1777	112.59	112.56	112.48	112.65
05/31/2006	23:00:01	2255	112.56	112.51	112.46	112.67
06/01/2006	00:00:01	3661	112.51	112.63	112.48	112.77
06/01/2006	01:00:01	4142	112.64	112.53	112.39	112.79
06/01/2006	02:00:01	3374	112.53	112.62	112.49	112.74
06/01/2006	03:00:01	2901	112.6	112.69	112.56	112.77
06/01/2006	04:00:01	3347	112.7	112.58	112.52	112.73
06/01/2006	05:00:01	3450	112.58	112.55	112.49	112.67
06/01/2006	06:00:01	4600	112.55	112.67	112.51	112.77
06/01/2006	07:00:01	6170	112.67	112.81	112.62	113.09
06/01/2006	08:00:01	4823	112.82	112.78	112.6	112.86
06/01/2006	09:00:01	4217	112.78	112.92	112.72	113.01
06/01/2006	10:00:01	4504	112.91	113.07	112.88	113.18
06/01/2006	11:00:01	5616	113.07	113.17	113.01	113.31
06/01/2006	12:00:01	6409	113.15	113.26	113.12	113.4
06/01/2006	13:00:01	5177	113.25	113.25	113.12	113.35
06/01/2006	14:00:01	5539	113.26	112.43	112.36	113.26
06/01/2006	15:00:01	5461	112.42	112.47	112.39	112.64
06/01/2006	16:00:01	3299	112.48	112.54	112.4	112.59
06/01/2006	17:00:01	3022	112.55	112.61	112.49	112.71
06/01/2006	18:00:01	2688	112.61	112.69	112.57	112.71
06/01/2006	19:00:01	2484	112.66	112.72	112.61	112.77
06/01/2006	20:00:01	1576	112.71	112.72	112.62	112.76
06/01/2006	21:00:01	1570	112.72	112.58	112.55	112.75
06/01/2006	22:00:01	2111	112.58	112.48	112.44	112.67
06/01/2006	23:00:01	2753	112.48	112.5	112.45	112.71
06/02/2006	00:00:01	3819	112.49	112.59	112.43	112.62
06/02/2006	01:00:01	3604	112.57	112.65	112.55	112.78
06/02/2006	02:00:01	1945	112.65	112.71	112.62	112.76
06/02/2006	03:00:01	1930	112.71	112.69	112.62	112.78
06/02/2006	04:00:01	3398	112.69	112.62	112.47	112.75
06/02/2006	05:00:01	3181	112.62	112.74	112.56	112.79
06/02/2006	06:00:01	3680	112.77	112.75	112.66	112.81
06/02/2006	07:00:01	5088	112.75	112.84	112.73	112.96
06/02/2006	08:00:01	3841	112.83	112.84	112.77	112.92
06/02/2006	09:00:01	3269	112.84	112.86	112.75	112.89
06/02/2006	10:00:01	3742	112.86	112.83	112.67	112.9
06/02/2006	11:00:01	3378	112.84	112.78	112.71	112.89
06/02/2006	12:00:01	8087	112.79	111.91	111.82	112.9
06/02/2006	13:00:01	7543	111.91	111.64	111.53	111.98
06/02/2006	14:00:01	6723	111.63	111.46	111.32	111.87
06/02/2006	15:00:01	3093	111.44	111.68	111.4	111.7
06/02/2006	16:00:01	2346	111.69	111.58	111.51	111.7
06/02/2006	17:00:01	1837	111.56	111.63	111.51	111.72
06/02/2006	18:00:01	2942	111.62	111.7	111.49	111.74
06/02/2006	19:00:01	2158	111.69	111.6	111.57	111.71
06/02/2006	20:00:01	1398	111.61	111.75	111.55	111.77
06/02/2006	21:00:01	388	111.75	111.8	111.72	111.8
06/02/2006	22:00:01	0	111.8	111.8	111.8	111.8
06/02/2006	23:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	00:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	01:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	02:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	03:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	04:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	05:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	06:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	07:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	08:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	09:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	10:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	11:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	12:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	13:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	14:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	15:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	16:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	17:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	18:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	19:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	20:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	21:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	22:00:01	0	111.8	111.8	111.8	111.8
06/03/2006	23:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	00:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	01:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	02:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	03:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	04:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	05:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	06:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	07:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	08:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	09:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	10:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	11:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	12:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	13:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	14:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	15:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	16:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	17:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	18:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	19:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	20:00:01	0	111.8	111.8	111.8	111.8
06/04/2006	21:00:01	805	111.8	111.66	111.57	111.8
06/04/2006	22:00:01	1170	111.66	111.63	111.6	111.76
06/04/2006	23:00:01	1524	111.63	111.7	111.58	111.74
06/05/2006	00:00:01	2703	111.69	111.59	111.55	111.81
06/05/2006	01:00:01	2335	111.6	111.59	111.51	111.67
06/05/2006	02:00:01	1551	111.58	111.68	111.55	111.72
06/05/2006	03:00:01	1542	111.68	111.58	111.53	111.72
06/05/2006	04:00:01	1963	111.58	111.55	111.49	111.64
06/05/2006	05:00:01	2285	111.55	111.66	111.51	111.69
06/05/2006	06:00:01	3181	111.66	111.67	111.56	111.75
06/05/2006	07:00:01	4244	111.67	111.77	111.42	111.88
06/05/2006	08:00:01	3200	111.77	111.7	111.66	111.92
06/05/2006	09:00:01	2698	111.69	111.76	111.64	111.8
06/05/2006	10:00:01	2348	111.78	111.78	111.67	111.82
06/05/2006	11:00:01	3601	111.79	111.76	111.61	111.83
06/05/2006	12:00:01	5163	111.76	111.78	111.58	111.82
06/05/2006	13:00:01	4784	111.76	111.86	111.69	111.88
06/05/2006	14:00:01	4957	111.87	111.79	111.7	111.91
06/05/2006	15:00:01	4077	111.81	111.72	111.65	111.9
06/05/2006	16:00:01	3708	111.72	111.59	111.51	111.76
06/05/2006	17:00:01	2741	111.59	111.66	111.54	111.75
06/05/2006	18:00:01	4726	111.66	112.09	111.6	112.19
06/05/2006	19:00:01	2799	112.07	112.19	112.02	112.21
06/05/2006	20:00:01	2629	112.18	112.21	112.11	112.32
06/05/2006	21:00:01	1394	112.2	112.2	112.09	112.3
06/05/2006	22:00:01	2651	112.2	112.35	112.16	112.39
06/05/2006	23:00:01	3261	112.35	112.29	112.21	112.43
06/06/2006	00:00:01	3345	112.3	112.41	112.17	112.46
06/06/2006	01:00:01	3225	112.38	112.4	112.31	112.5
06/06/2006	02:00:01	2605	112.4	112.41	112.32	112.46
06/06/2006	03:00:01	2610	112.42	112.43	112.21	112.51
06/06/2006	04:00:01	3503	112.43	112.45	112.3	112.53
06/06/2006	05:00:01	3166	112.46	112.38	112.33	112.5
06/06/2006	06:00:01	5094	112.37	112.22	112.15	112.44
06/06/2006	07:00:01	5226	112.21	112.23	112.05	112.29
06/06/2006	08:00:01	3994	112.23	112.24	112.14	112.32
06/06/2006	09:00:01	4347	112.26	112.22	112.1	112.31
06/06/2006	10:00:01	4961	112.21	112.36	112.15	112.47
06/06/2006	11:00:01	4564	112.37	112.46	112.27	112.5
06/06/2006	12:00:01	6905	112.45	112.82	112.39	112.93
06/06/2006	13:00:01	5661	112.79	112.97	112.76	113.12
06/06/2006	14:00:01	5979	112.97	113.57	112.9	113.59
06/06/2006	15:00:01	5781	113.57	113.28	113.21	113.59
06/06/2006	16:00:01	4445	113.27	113.22	113.08	113.4
06/06/2006	17:00:01	3581	113.22	113.31	113.11	113.34
06/06/2006	18:00:01	3150	113.32	113.11	113.06	113.35
06/06/2006	19:00:01	2313	113.1	113.23	113.08	113.3
06/06/2006	20:00:01	1931	113.21	113.33	113.19	113.36
06/06/2006	21:00:01	2392	113.34	113.23	113.18	113.44
06/06/2006	22:00:01	1847	113.22	113.23	113.17	113.36
06/06/2006	23:00:01	2116	113.24	113.15	113.07	113.27
06/07/2006	00:00:01	2594	113.16	113.06	113.02	113.18
06/07/2006	01:00:01	3906	113.07	113.02	112.89	113.12
06/07/2006	02:00:01	3156	113.03	113.09	112.94	113.15
06/07/2006	03:00:01	2599	113.08	113.04	113	113.15
06/07/2006	04:00:01	2773	113.05	113.09	112.9	113.21
06/07/2006	05:00:01	3995	113.1	113.31	113.06	113.39
06/07/2006	06:00:01	5683	113.32	113.48	113.25	113.53
06/07/2006	07:00:01	5358	113.5	113.26	113.21	113.53
06/07/2006	08:00:01	4865	113.26	113.32	113.16	113.39
06/07/2006	09:00:01	4054	113.32	113.23	113.17	113.36
06/07/2006	10:00:01	5165	113.22	113.18	113.01	113.28
06/07/2006	11:00:01	4948	113.19	113.31	113.12	113.39
06/07/2006	12:00:01	5026	113.31	113.34	113.23	113.41
06/07/2006	13:00:01	5322	113.35	113.61	113.28	113.72
06/07/2006	14:00:01	4969	113.61	113.65	113.49	113.71
06/07/2006	15:00:01	3428	113.65	113.38	113.3	113.67
06/07/2006	16:00:01	4233	113.38	113.36	113.23	113.41
06/07/2006	17:00:01	3385	113.38	113.47	113.3	113.5
06/07/2006	18:00:01	2752	113.47	113.49	113.41	113.57
06/07/2006	19:00:01	1636	113.5	113.48	113.44	113.54
06/07/2006	20:00:01	1613	113.48	113.59	113.46	113.62
06/07/2006	21:00:01	1626	113.59	113.4	113.38	113.6
06/07/2006	22:00:01	1475	113.4	113.45	113.37	113.52
06/07/2006	23:00:01	2402	113.42	113.42	113.35	113.51
06/08/2006	00:00:01	3419	113.43	113.6	113.39	113.62
06/08/2006	01:00:01	4003	113.6	113.66	113.54	113.76
06/08/2006	02:00:01	3251	113.67	113.59	113.53	113.76
06/08/2006	03:00:01	3264	113.59	113.58	113.51	113.67
06/08/2006	04:00:01	2638	113.59	113.61	113.53	113.68
06/08/2006	05:00:01	4642	113.61	113.7	113.56	113.8
06/08/2006	06:00:01	5579	113.69	113.86	113.58	113.88
06/08/2006	07:00:01	6500	113.86	113.98	113.76	114.06
06/08/2006	08:00:01	5992	113.98	113.79	113.69	114
06/08/2006	09:00:01	4447	113.79	113.72	113.68	113.94
06/08/2006	10:00:01	4893	113.73	113.86	113.71	114.01
06/08/2006	11:00:01	5918	113.86	114.17	113.72	114.34
06/08/2006	12:00:01	9864	114.18	114.44	114.13	114.76
06/08/2006	13:00:01	7437	114.46	114.37	114.19	114.54
06/08/2006	14:00:01	5311	114.37	114.34	114.21	114.42
06/08/2006	15:00:01	4427	114.34	114.26	114.18	114.42
06/08/2006	16:00:01	4687	114.25	114.15	114.03	114.28
06/08/2006	17:00:01	3966	114.16	114.2	114.12	114.36
06/08/2006	18:00:01	3075	114.21	114.23	114.14	114.32
06/08/2006	19:00:01	2340	114.22	114.13	114.1	114.25
06/08/2006	20:00:01	2010	114.16	114.25	114.1	114.28
06/08/2006	21:00:01	2053	114.25	114.05	114.04	114.28
06/08/2006	22:00:01	3953	114.09	113.98	113.81	114.13
06/08/2006	23:00:01	3103	113.97	113.97	113.87	114.03
06/09/2006	00:00:01	4400	113.96	113.96	113.73	114.02
06/09/2006	01:00:01	3903	113.96	114.01	113.85	114.08
06/09/2006	02:00:01	2480	114.02	113.94	113.91	114.04
06/09/2006	03:00:01	2722	113.96	114	113.86	114.05
06/09/2006	04:00:01	3417	114	113.88	113.84	114.08
06/09/2006	05:00:01	3944	113.84	113.95	113.76	113.96
06/09/2006	06:00:01	5193	113.95	113.88	113.83	114.15
06/09/2006	07:00:01	5088	113.87	113.92	113.72	114.05
06/09/2006	08:00:01	4137	113.93	113.97	113.87	114.08
06/09/2006	09:00:01	4592	113.97	113.92	113.81	114.02
06/09/2006	10:00:01	3687	113.92	113.98	113.81	114.05
06/09/2006	11:00:01	5273	113.99	113.91	113.79	114.04
06/09/2006	12:00:01	7914	113.92	114.19	113.87	114.38
06/09/2006	13:00:01	7208	114.2	113.76	113.65	114.23
06/09/2006	14:00:01	6237	113.75	113.81	113.54	113.95
06/09/2006	15:00:01	5200	113.81	113.92	113.76	113.96
06/09/2006	16:00:01	2998	113.9	113.94	113.85	113.98
06/09/2006	17:00:01	2674	113.95	113.97	113.87	114.04
06/09/2006	18:00:01	2066	113.97	113.96	113.89	113.99
06/09/2006	19:00:01	2062	113.95	113.98	113.89	114.01
