DATE	TIME	VOLUME	OPEN	CLOSE	LOW	HIGH
09/03/2007	03:00:01	1747	9.3899	9.3912	9.385	9.3919
09/03/2007	04:00:01	1782	9.3905	9.3851	9.3839	9.3927
09/03/2007	05:00:01	2617	9.3854	9.3862	9.3791	9.3947
09/03/2007	06:00:01	4219	9.3866	9.388	9.3754	9.3906
09/03/2007	07:00:01	5011	9.3869	9.386	9.38	9.4014
09/03/2007	08:00:01	4295	9.386	9.38	9.3689	9.3889
09/03/2007	09:00:01	3747	9.3811	9.391	9.3768	9.3924
09/03/2007	10:00:01	3657	9.3843	9.3835	9.3765	9.3945
09/03/2007	11:00:01	3766	9.3834	9.3776	9.3707	9.3851
09/03/2007	12:00:01	4317	9.3778	9.3818	9.3684	9.3841
09/03/2007	13:00:01	4703	9.3786	9.395	9.3708	9.3997
09/03/2007	14:00:01	4402	9.3982	9.3907	9.3834	9.4019
09/03/2007	15:00:01	4090	9.3878	9.3937	9.3827	9.3999
09/03/2007	16:00:01	2386	9.3932	9.3947	9.3836	9.3986
09/03/2007	17:00:01	1953	9.3952	9.3963	9.3842	9.3994
09/03/2007	18:00:01	1460	9.3957	9.3953	9.3814	9.3985
09/03/2007	19:00:01	2476	9.393	9.3947	9.3817	9.4007
09/03/2007	20:00:01	2081	9.3947	9.3952	9.3869	9.3987
09/03/2007	21:00:01	2163	9.393	9.3955	9.3827	9.3972
09/03/2007	22:00:01	2427	9.3952	9.3925	9.3858	9.3975
09/03/2007	23:00:01	2616	9.3923	9.3936	9.3862	9.4106
09/04/2007	00:00:01	2987	9.3935	9.3936	9.3889	9.396
09/04/2007	01:00:01	2902	9.3929	9.394	9.3892	9.396
09/04/2007	02:00:01	2544	9.394	9.392	9.39	9.3967
09/04/2007	03:00:01	2493	9.3934	9.391	9.3881	9.3959
09/04/2007	04:00:01	2817	9.3915	9.3936	9.3843	9.3952
09/04/2007	05:00:01	3071	9.3935	9.3855	9.379	9.3958
09/04/2007	06:00:01	4055	9.3852	9.3819	9.3743	9.3924
09/04/2007	07:00:01	6491	9.3817	9.3984	9.3767	9.4006
09/04/2007	08:00:01	6819	9.3967	9.3946	9.3893	9.4062
09/04/2007	09:00:01	5556	9.396	9.3921	9.3887	9.402
09/04/2007	10:00:01	6821	9.3965	9.3918	9.3814	9.4011
09/04/2007	11:00:01	5292	9.3948	9.3867	9.3768	9.3954
09/04/2007	12:00:01	7171	9.3892	9.3927	9.3808	9.4084
09/04/2007	13:00:01	5742	9.3899	9.3854	9.3736	9.3953
09/04/2007	14:00:01	6004	9.3856	9.3869	9.3783	9.392
09/04/2007	15:00:01	6253	9.3861	9.3813	9.3704	9.3931
09/04/2007	16:00:01	5155	9.3814	9.395	9.3696	9.401
09/04/2007	17:00:01	3367	9.3959	9.4083	9.39	9.4143
09/04/2007	18:00:01	2680	9.4082	9.3957	9.3908	9.4126
09/04/2007	19:00:01	1831	9.3968	9.3951	9.3915	9.4028
09/04/2007	20:00:01	2468	9.395	9.3933	9.3878	9.3973
09/04/2007	21:00:01	2042	9.394	9.3958	9.3881	9.3998
09/04/2007	22:00:01	2316	9.3959	9.3939	9.3851	9.4001
09/04/2007	23:00:01	2494	9.3938	9.3935	9.3876	9.3974
09/05/2007	00:00:01	2366	9.395	9.394	9.3899	9.3981
09/05/2007	01:00:01	1533	9.3961	9.3943	9.3915	9.3976
09/05/2007	02:00:01	2125	9.3945	9.3947	9.3882	9.3973
09/05/2007	03:00:01	2191	9.394	9.3935	9.3893	9.3983
09/05/2007	04:00:01	3715	9.395	9.3907	9.385	9.3989
09/05/2007	05:00:01	3578	9.3908	9.395	9.3826	9.402
09/05/2007	06:00:01	6087	9.3947	9.3956	9.3847	9.4012
09/05/2007	07:00:01	4840	9.3944	9.3935	9.3857	9.4007
09/05/2007	08:00:01	5871	9.395	9.3915	9.3831	9.3995
09/05/2007	09:00:01	5383	9.3896	9.3999	9.3825	9.4055
09/05/2007	10:00:01	4822	9.4001	9.3954	9.3857	9.4025
09/05/2007	11:00:01	4704	9.3984	9.3931	9.3827	9.3987
09/05/2007	12:00:01	5496	9.393	9.3985	9.3858	9.4012
09/05/2007	13:00:01	6365	9.4003	9.3918	9.3827	9.4006
09/05/2007	14:00:01	7291	9.3927	9.3922	9.3793	9.4012
09/05/2007	15:00:01	5876	9.3915	9.3873	9.3811	9.3947
09/05/2007	16:00:01	3805	9.3841	9.385	9.379	9.3931
09/05/2007	17:00:01	2314	9.3881	9.3936	9.3836	9.3966
09/05/2007	18:00:01	2029	9.3929	9.3902	9.3827	9.3959
09/05/2007	19:00:01	1607	9.3896	9.3901	9.3839	9.3939
09/05/2007	20:00:01	2694	9.3901	9.3878	9.3799	9.3927
09/05/2007	21:00:01	2212	9.3872	9.388	9.3781	9.392
09/05/2007	22:00:01	2068	9.388	9.3883	9.3799	9.3929
09/05/2007	23:00:01	2699	9.3907	9.3893	9.3857	9.3922
09/06/2007	00:00:01	2589	9.388	9.388	9.3813	9.3921
09/06/2007	01:00:01	2284	9.3874	9.3883	9.3845	9.3898
09/06/2007	02:00:01	2111	9.3901	9.3864	9.3828	9.3909
09/06/2007	03:00:01	2523	9.3873	9.3857	9.3799	9.3888
09/06/2007	04:00:01	1645	9.3857	9.3857	9.3764	9.3896
09/06/2007	05:00:01	3447	9.3859	9.3826	9.3794	9.3927
09/06/2007	06:00:01	4811	9.3824	9.3815	9.3685	9.3867
09/06/2007	07:00:01	6310	9.3815	9.3724	9.3627	9.3862
09/06/2007	08:00:01	6333	9.3715	9.3524	9.3484	9.3742
09/06/2007	09:00:01	7190	9.352	9.3511	9.3429	9.3642
09/06/2007	10:00:01	5668	9.3522	9.3493	9.3449	9.3624
09/06/2007	11:00:01	7495	9.3487	9.3401	9.3361	9.356
09/06/2007	12:00:01	8395	9.3423	9.3458	9.3371	9.3529
09/06/2007	13:00:01	6938	9.3455	9.3346	9.3304	9.3498
09/06/2007	14:00:01	5926	9.3345	9.3317	9.3239	9.3416
09/06/2007	15:00:01	6332	9.3337	9.3388	9.326	9.3453
09/06/2007	16:00:01	3814	9.3391	9.3382	9.3266	9.3425
09/06/2007	17:00:01	2767	9.3383	9.3383	9.3287	9.344
09/06/2007	18:00:01	2121	9.3383	9.3393	9.3299	9.3437
09/06/2007	19:00:01	1652	9.3395	9.3401	9.329	9.3433
09/06/2007	20:00:01	2607	9.3402	9.339	9.3348	9.3432
09/06/2007	21:00:01	2264	9.3413	9.3344	9.3255	9.3425
09/06/2007	22:00:01	2085	9.3343	9.3365	9.3228	9.3417
09/06/2007	23:00:01	2092	9.3365	9.336	9.3309	9.3388
09/07/2007	00:00:01	2853	9.3328	9.3388	9.3267	9.3404
09/07/2007	01:00:01	2347	9.3377	9.3378	9.33	9.3395
09/07/2007	02:00:01	2870	9.336	9.3361	9.3339	9.3397
09/07/2007	03:00:01	1997	9.3386	9.339	9.3339	9.3424
09/07/2007	04:00:01	2044	9.3394	9.336	9.3286	9.3426
09/07/2007	05:00:01	3017	9.336	9.3319	9.3286	9.3423
09/07/2007	06:00:01	4600	9.3319	9.337	9.3213	9.3438
09/07/2007	07:00:01	8429	9.337	9.3145	9.3017	9.3471
09/07/2007	08:00:01	5963	9.3127	9.3249	9.3057	9.3294
09/07/2007	09:00:01	5050	9.3252	9.332	9.3198	9.3393
09/07/2007	10:00:01	4593	9.3321	9.3404	9.3241	9.3405
09/07/2007	11:00:01	4898	9.3373	9.328	9.319	9.3409
09/07/2007	12:00:01	8264	9.3289	9.3345	9.318	9.3439
09/07/2007	13:00:01	6902	9.3321	9.3449	9.3299	9.366
09/07/2007	14:00:01	5376	9.3428	9.3508	9.3355	9.3587
09/07/2007	15:00:01	5237	9.3508	9.3466	9.3425	9.3589
09/07/2007	16:00:01	4549	9.3483	9.3588	9.3399	9.3631
09/07/2007	17:00:01	2949	9.3579	9.353	9.3432	9.3641
09/07/2007	18:00:01	3046	9.3525	9.3627	9.3452	9.3653
09/07/2007	19:00:01	2161	9.3624	9.3637	9.3531	9.3668
09/07/2007	20:00:01	2080	9.3637	9.3559	9.3514	9.3656
09/07/2007	21:00:01	898	9.3564	9.355	9.3522	9.3615
09/09/2007	21:00:01	1295	9.3486	9.3534	9.3445	9.3673
09/09/2007	22:00:01	1929	9.3557	9.3521	9.346	9.3658
09/09/2007	23:00:01	2271	9.3525	9.3584	9.3512	9.3616
09/10/2007	00:00:01	2467	9.358	9.3762	9.3559	9.3788
09/10/2007	01:00:01	3176	9.3771	9.3858	9.3699	9.3922
09/10/2007	02:00:01	2444	9.3853	9.3899	9.3759	9.3948
09/10/2007	03:00:01	1865	9.391	9.394	9.3835	9.3955
09/10/2007	04:00:01	2324	9.3939	9.3898	9.3769	9.3963
09/10/2007	05:00:01	2945	9.3912	9.3846	9.3783	9.3929
09/10/2007	06:00:01	5466	9.3845	9.3794	9.3716	9.3949
09/10/2007	07:00:01	6075	9.3778	9.3788	9.3691	9.3878
09/10/2007	08:00:01	6069	9.3765	9.3798	9.3737	9.3898
09/10/2007	09:00:01	6090	9.3811	9.3658	9.3599	9.3843
09/10/2007	10:00:01	4396	9.3662	9.3636	9.3604	9.3748
09/10/2007	11:00:01	4515	9.364	9.3693	9.359	9.3761
09/10/2007	12:00:01	4996	9.3691	9.3685	9.3628	9.3767
09/10/2007	13:00:01	6366	9.3686	9.3577	9.3492	9.3752
09/10/2007	14:00:01	4399	9.3545	9.356	9.3505	9.3633
09/10/2007	15:00:01	4955	9.356	9.3491	9.3411	9.3584
09/10/2007	16:00:01	3567	9.3485	9.3513	9.3416	9.3571
09/10/2007	17:00:01	2695	9.351	9.353	9.3452	9.3593
09/10/2007	18:00:01	2151	9.3529	9.3512	9.3411	9.3561
09/10/2007	19:00:01	1836	9.3511	9.3525	9.3447	9.3667
09/10/2007	20:00:01	2215	9.3521	9.351	9.3448	9.3562
09/10/2007	21:00:01	2032	9.3498	9.3511	9.3433	9.3539
09/10/2007	22:00:01	2073	9.3506	9.3529	9.3428	9.3559
09/10/2007	23:00:01	2612	9.351	9.3516	9.3473	9.3534
09/11/2007	00:00:01	2634	9.3508	9.3482	9.3451	9.3556
09/11/2007	01:00:01	1992	9.3489	9.3513	9.3452	9.3529
09/11/2007	02:00:01	1906	9.352	9.3515	9.3481	9.3542
09/11/2007	03:00:01	2356	9.3516	9.3503	9.3444	9.3549
09/11/2007	04:00:01	1909	9.3507	9.3503	9.3448	9.3537
09/11/2007	05:00:01	3770	9.3499	9.352	9.3427	9.3595
09/11/2007	06:00:01	5171	9.3536	9.347	9.3399	9.357
09/11/2007	07:00:01	7352	9.3468	9.362	9.3339	9.3772
09/11/2007	08:00:01	5504	9.3622	9.3546	9.3509	9.3652
09/11/2007	09:00:01	5339	9.3542	9.3471	9.344	9.3601
09/11/2007	10:00:01	7521	9.347	9.332	9.3184	9.3508
09/11/2007	11:00:01	6246	9.3318	9.3234	9.3178	9.3432
09/11/2007	12:00:01	6816	9.324	9.3182	9.3109	9.3288
09/11/2007	13:00:01	5846	9.3183	9.3255	9.3142	9.3346
09/11/2007	14:00:01	5404	9.328	9.3283	9.3202	9.3343
09/11/2007	15:00:01	5505	9.3311	9.3272	9.3199	9.3358
09/11/2007	16:00:01	3897	9.3273	9.3276	9.3173	9.3354
09/11/2007	17:00:01	2237	9.3258	9.3325	9.3198	9.3353
09/11/2007	18:00:01	1763	9.3325	9.3246	9.3204	9.3354
09/11/2007	19:00:01	1453	9.3246	9.324	9.316	9.3297
09/11/2007	20:00:01	2382	9.3243	9.326	9.3159	9.33
09/11/2007	21:00:01	1933	9.3251	9.3298	9.3209	9.3381
09/11/2007	22:00:01	1652	9.3266	9.329	9.3207	9.331
09/11/2007	23:00:01	1904	9.3283	9.3303	9.3192	9.3319
09/12/2007	00:00:01	2362	9.3303	9.331	9.3262	9.332
09/12/2007	01:00:01	2842	9.33	9.3296	9.3233	9.3342
09/12/2007	02:00:01	2108	9.3296	9.3296	9.3238	9.3317
09/12/2007	03:00:01	1762	9.33	9.3278	9.3237	9.3318
09/12/2007	04:00:01	2590	9.3278	9.327	9.3188	9.3317
09/12/2007	05:00:01	5011	9.327	9.3227	9.3155	9.333
09/12/2007	06:00:01	5123	9.323	9.3141	9.3071	9.3281
09/12/2007	07:00:01	7107	9.3141	9.3187	9.3038	9.3226
09/12/2007	08:00:01	5856	9.3172	9.3163	9.3107	9.3238
09/12/2007	09:00:01	5527	9.3176	9.2993	9.2965	9.3189
09/12/2007	10:00:01	6286	9.2987	9.2912	9.2819	9.3059
09/12/2007	11:00:01	6730	9.2913	9.2947	9.2827	9.2971
09/12/2007	12:00:01	7727	9.2948	9.2719	9.2655	9.2979
09/12/2007	13:00:01	6399	9.2707	9.2798	9.2669	9.2904
09/12/2007	14:00:01	5228	9.2816	9.2737	9.27	9.2878
09/12/2007	15:00:01	5394	9.274	9.2711	9.266	9.2827
09/12/2007	16:00:01	3547	9.2729	9.2733	9.2637	9.2787
09/12/2007	17:00:01	2219	9.2734	9.2713	9.2621	9.2827
09/12/2007	18:00:01	1858	9.2716	9.274	9.2688	9.2781
09/12/2007	19:00:01	1784	9.2739	9.2697	9.2668	9.2785
09/12/2007	20:00:01	2461	9.2697	9.2713	9.2638	9.2763
09/12/2007	21:00:01	2434	9.2688	9.2708	9.2638	9.2753
09/12/2007	22:00:01	2077	9.2712	9.2693	9.263	9.2742
09/12/2007	23:00:01	2189	9.2688	9.271	9.2635	9.2748
09/13/2007	00:00:01	3171	9.2727	9.2702	9.2679	9.274
09/13/2007	01:00:01	2694	9.2706	9.2699	9.2672	9.2732
09/13/2007	02:00:01	1683	9.2707	9.2698	9.2688	9.2732
09/13/2007	03:00:01	1786	9.2698	9.2697	9.2658	9.2732
09/13/2007	04:00:01	1927	9.2698	9.265	9.2618	9.2753
09/13/2007	05:00:01	2885	9.265	9.2734	9.2635	9.2835
09/13/2007	06:00:01	5816	9.273	9.2875	9.2666	9.2941
09/13/2007	07:00:01	7127	9.288	9.2936	9.2769	9.3014
09/13/2007	08:00:01	6918	9.2918	9.284	9.2805	9.2976
09/13/2007	09:00:01	6436	9.2862	9.289	9.2777	9.296
09/13/2007	10:00:01	5649	9.2889	9.284	9.2801	9.291
09/13/2007	11:00:01	4543	9.2839	9.2803	9.275	9.2886
09/13/2007	12:00:01	3591	9.2765	9.2704	9.2631	9.2815
09/13/2007	13:00:01	2594	9.2703	9.2671	9.2561	9.2732
09/13/2007	14:00:01	1910	9.2672	9.2586	9.2529	9.2681
09/13/2007	15:00:01	3021	9.2615	9.2553	9.2489	9.2627
09/13/2007	16:00:01	3522	9.2552	9.2568	9.2478	9.2625
09/13/2007	17:00:01	3096	9.259	9.2564	9.2479	9.2625
09/13/2007	18:00:01	2892	9.2564	9.2543	9.247	9.2594
09/13/2007	19:00:01	1647	9.2516	9.2552	9.2486	9.2572
09/13/2007	20:00:01	2738	9.2553	9.255	9.2506	9.2595
09/13/2007	21:00:01	3453	9.2565	9.2601	9.2503	9.2635
09/13/2007	22:00:01	3190	9.2569	9.2685	9.2505	9.2701
09/13/2007	23:00:01	2749	9.2673	9.2684	9.2597	9.271
09/14/2007	00:00:01	2757	9.2684	9.2668	9.2602	9.2701
09/14/2007	01:00:01	2851	9.2677	9.2668	9.2603	9.2711
09/14/2007	02:00:01	2065	9.2675	9.2664	9.2635	9.2696
09/14/2007	03:00:01	2655	9.2678	9.2651	9.2596	9.2703
09/14/2007	04:00:01	2307	9.2649	9.2655	9.2556	9.2693
09/14/2007	05:00:01	2927	9.266	9.2659	9.2528	9.271
09/14/2007	06:00:01	5462	9.2659	9.2656	9.2589	9.2751
09/14/2007	07:00:01	6557	9.2664	9.266	9.2561	9.2713
09/14/2007	08:00:01	6320	9.2653	9.2769	9.2614	9.2813
09/14/2007	09:00:01	5507	9.2772	9.2808	9.2683	9.2823
09/14/2007	10:00:01	5113	9.2793	9.2742	9.2699	9.2822
09/14/2007	11:00:01	6099	9.2731	9.2745	9.2698	9.281
09/14/2007	12:00:01	7322	9.2752	9.2668	9.2529	9.2779
09/14/2007	13:00:01	6276	9.2687	9.2689	9.2584	9.2742
09/14/2007	14:00:01	5748	9.2668	9.2752	9.2599	9.2789
09/14/2007	15:00:01	6719	9.2744	9.271	9.2626	9.277
09/14/2007	16:00:01	3998	9.27	9.2703	9.2624	9.2755
09/14/2007	17:00:01	3208	9.2732	9.2596	9.2544	9.2741
09/14/2007	18:00:01	3108	9.26	9.2619	9.2533	9.2682
09/14/2007	19:00:01	2331	9.26	9.2597	9.2523	9.265
09/14/2007	20:00:01	2106	9.2596	9.2668	9.2518	9.269
09/14/2007	21:00:01	977	9.2689	9.2611	9.2586	9.2732
09/16/2007	21:00:01	1079	9.2643	9.2631	9.2607	9.275
09/16/2007	22:00:01	2401	9.2645	9.2624	9.2564	9.2751
09/16/2007	23:00:01	2494	9.2623	9.263	9.2572	9.2722
09/17/2007	00:00:01	921	9.2635	9.2659	9.262	9.266
09/17/2007	01:00:01	902	9.266	9.2659	9.2658	9.266
09/17/2007	02:00:01	896	9.2659	9.2659	9.2658	9.266
09/17/2007	03:00:01	862	9.2659	9.2659	9.2658	9.266
09/17/2007	04:00:01	905	9.2658	9.2658	9.2658	9.266
09/17/2007	05:00:01	937	9.2659	9.2659	9.2658	9.266
09/17/2007	06:00:01	903	9.2658	9.266	9.2658	9.266
09/17/2007	07:00:01	911	9.2659	9.2659	9.2658	9.266
09/17/2007	08:00:01	914	9.2658	9.2659	9.2658	9.266
09/17/2007	09:00:01	862	9.2659	9.2659	9.2658	9.266
09/17/2007	10:00:01	883	9.2659	9.2658	9.2658	9.266
09/17/2007	11:00:01	878	9.2658	9.2658	9.2658	9.266
09/17/2007	12:00:01	1834	9.2658	9.2767	9.2658	9.2842
09/17/2007	13:00:01	4951	9.2773	9.2849	9.268	9.2885
09/17/2007	14:00:01	5227	9.2842	9.2885	9.2779	9.2984
09/17/2007	15:00:01	5446	9.2866	9.2823	9.2693	9.291
09/17/2007	16:00:01	3548	9.2791	9.2815	9.2716	9.2864
09/17/2007	17:00:01	2902	9.2814	9.2853	9.276	9.2922
09/17/2007	18:00:01	2301	9.2873	9.2785	9.27	9.2879
09/17/2007	19:00:01	1933	9.2753	9.2809	9.2704	9.284
09/17/2007	20:00:01	1848	9.2809	9.2843	9.2763	9.2937
09/17/2007	21:00:01	1810	9.283	9.2808	9.2754	9.2867
09/17/2007	22:00:01	1486	9.282	9.2854	9.2742	9.2896
09/17/2007	23:00:01	1758	9.2857	9.2857	9.2807	9.2874
09/18/2007	00:00:01	2263	9.2869	9.2937	9.279	9.2971
09/18/2007	01:00:01	2229	9.2925	9.292	9.2885	9.2946
09/18/2007	02:00:01	1613	9.2915	9.2899	9.2844	9.2942
09/18/2007	03:00:01	1580	9.2899	9.2908	9.2854	9.2934
09/18/2007	04:00:01	1614	9.2913	9.2893	9.2838	9.2944
09/18/2007	05:00:01	1920	9.291	9.2958	9.2801	9.2968
09/18/2007	06:00:01	5746	9.2946	9.2985	9.2833	9.3054
09/18/2007	07:00:01	5229	9.298	9.2941	9.2889	9.3065
09/18/2007	08:00:01	4844	9.2967	9.2877	9.28	9.3007
09/18/2007	09:00:01	4251	9.284	9.2909	9.2778	9.2973
09/18/2007	10:00:01	3650	9.2906	9.2876	9.2854	9.2953
09/18/2007	11:00:01	3260	9.2899	9.2986	9.2837	9.2995
09/18/2007	12:00:01	5642	9.2986	9.292	9.282	9.3007
09/18/2007	13:00:01	4760	9.2925	9.2812	9.276	9.3025
09/18/2007	14:00:01	3591	9.2805	9.2872	9.272	9.2889
09/18/2007	15:00:01	3619	9.2871	9.2778	9.2742	9.2876
09/18/2007	16:00:01	2936	9.2746	9.276	9.2701	9.2833
09/18/2007	17:00:01	3048	9.2761	9.2762	9.2685	9.2852
09/18/2007	18:00:01	5978	9.2747	9.2652	9.2543	9.2814
09/18/2007	19:00:01	4546	9.2645	9.259	9.2514	9.2682
09/18/2007	20:00:01	3849	9.2592	9.2578	9.2517	9.2651
09/18/2007	21:00:01	2859	9.258	9.2546	9.2482	9.2599
09/18/2007	22:00:01	1909	9.2545	9.2519	9.2475	9.2574
09/18/2007	23:00:01	2040	9.2551	9.258	9.2513	9.2607
09/19/2007	00:00:01	2270	9.2575	9.2563	9.2517	9.2591
09/19/2007	01:00:01	1886	9.2565	9.2554	9.2517	9.2586
09/19/2007	02:00:01	2329	9.2558	9.2564	9.2498	9.2597
09/19/2007	03:00:01	1838	9.2557	9.2575	9.2496	9.2585
09/19/2007	04:00:01	2107	9.2568	9.2541	9.2458	9.2611
09/19/2007	05:00:01	3188	9.2548	9.2559	9.2464	9.2599
09/19/2007	06:00:01	5287	9.2545	9.2493	9.2459	9.2628
09/19/2007	07:00:01	6302	9.2487	9.2583	9.243	9.2674
09/19/2007	08:00:01	5328	9.2574	9.2531	9.2484	9.2619
09/19/2007	09:00:01	5078	9.2553	9.2615	9.2479	9.2643
09/19/2007	10:00:01	5697	9.2583	9.2528	9.2495	9.2659
09/19/2007	11:00:01	5074	9.255	9.2557	9.2478	9.2645
09/19/2007	12:00:01	5884	9.2559	9.2524	9.2445	9.2609
09/19/2007	13:00:01	4574	9.2523	9.2464	9.24	9.2648
09/19/2007	14:00:01	4616	9.2463	9.2389	9.2339	9.2546
09/19/2007	15:00:01	4169	9.2425	9.2381	9.2328	9.2461
09/19/2007	16:00:01	3548	9.2428	9.2352	9.226	9.2451
09/19/2007	17:00:01	3003	9.2374	9.2246	9.2192	9.2379
09/19/2007	18:00:01	2608	9.2278	9.2253	9.2108	9.2298
09/19/2007	19:00:01	2359	9.2252	9.2213	9.215	9.2278
09/19/2007	20:00:01	2472	9.2219	9.2155	9.2077	9.2226
09/19/2007	21:00:01	2198	9.2152	9.214	9.2075	9.2184
09/19/2007	22:00:01	1314	9.2153	9.213	9.209	9.2185
09/19/2007	23:00:01	1627	9.2156	9.2137	9.2098	9.2202
09/20/2007	00:00:01	1906	9.2154	9.2065	9.202	9.2177
09/20/2007	01:00:01	1535	9.2065	9.2085	9.2035	9.212
09/20/2007	02:00:01	1574	9.208	9.2078	9.2066	9.2124
09/20/2007	03:00:01	1439	9.2079	9.2112	9.2043	9.2153
09/20/2007	04:00:01	1927	9.2131	9.2128	9.2018	9.2171
09/20/2007	05:00:01	2559	9.2135	9.218	9.2039	9.2195
09/20/2007	06:00:01	6597	9.2148	9.2206	9.2105	9.227
09/20/2007	07:00:01	7802	9.2219	9.2116	9.1955	9.2273
09/20/2007	08:00:01	5383	9.2121	9.2098	9.2028	9.2187
09/20/2007	09:00:01	4227	9.2099	9.2123	9.2055	9.2178
09/20/2007	10:00:01	4420	9.2145	9.2076	9.2004	9.2175
09/20/2007	11:00:01	5111	9.208	9.2105	9.1999	9.2164
09/20/2007	12:00:01	6438	9.2105	9.2105	9.2023	9.2176
09/20/2007	13:00:01	4643	9.2106	9.2176	9.2038	9.2236
09/20/2007	14:00:01	4444	9.2183	9.218	9.2124	9.2225
09/20/2007	15:00:01	4349	9.2175	9.209	9.2042	9.2229
09/20/2007	16:00:01	3918	9.2089	9.2105	9.2025	9.2231
09/20/2007	17:00:01	2359	9.2098	9.2034	9.1988	9.2168
09/20/2007	18:00:01	2960	9.204	9.2046	9.1945	9.208
09/20/2007	19:00:01	2003	9.2046	9.2075	9.1959	9.2119
09/20/2007	20:00:01	2507	9.2076	9.2078	9.2	9.2116
09/20/2007	21:00:01	2342	9.2078	9.2009	9.192	9.2106
09/20/2007	22:00:01	1941	9.1977	9.196	9.1884	9.2021
09/20/2007	23:00:01	1884	9.1977	9.1933	9.1899	9.2046
09/21/2007	00:00:01	2416	9.196	9.2005	9.1919	9.207
09/21/2007	01:00:01	1827	9.2013	9.1986	9.1978	9.2035
09/21/2007	02:00:01	1489	9.2006	9.2017	9.1953	9.2029
09/21/2007	03:00:01	1499	9.2015	9.2024	9.1952	9.2053
09/21/2007	04:00:01	2354	9.2026	9.198	9.1905	9.2083
09/21/2007	05:00:01	2744	9.1995	9.2069	9.1911	9.2173
09/21/2007	06:00:01	5110	9.2055	9.2111	9.1955	9.2184
09/21/2007	07:00:01	7439	9.2115	9.1855	9.1726	9.219
09/21/2007	08:00:01	6603	9.1793	9.2064	9.1792	9.208
09/21/2007	09:00:01	5545	9.2043	9.2155	9.197	9.2224
09/21/2007	10:00:01	5450	9.2155	9.202	9.1969	9.2186
09/21/2007	11:00:01	3973	9.2041	9.2022	9.1941	9.2142
09/21/2007	12:00:01	5207	9.2023	9.203	9.1972	9.2081
09/21/2007	13:00:01	4436	9.2039	9.1975	9.1879	9.2084
09/21/2007	14:00:01	4341	9.1949	9.1999	9.1806	9.2052
09/21/2007	15:00:01	4433	9.1993	9.1911	9.1809	9.2043
09/21/2007	16:00:01	2753	9.1905	9.1886	9.1793	9.1949
09/21/2007	17:00:01	2131	9.1867	9.1898	9.1795	9.1937
09/21/2007	18:00:01	2237	9.1874	9.189	9.1777	9.1929
09/21/2007	19:00:01	2042	9.1889	9.185	9.1778	9.1915
09/21/2007	20:00:01	1712	9.185	9.1854	9.1776	9.1899
09/21/2007	21:00:01	988	9.1822	9.1816	9.1779	9.1921
09/23/2007	21:00:01	1392	9.1848	9.1835	9.1774	9.1908
09/23/2007	22:00:01	1989	9.186	9.1845	9.1757	9.1882
09/23/2007	23:00:01	1839	9.1825	9.1843	9.1798	9.1866
09/24/2007	00:00:01	1667	9.1843	9.1848	9.1804	9.188
09/24/2007	01:00:01	2320	9.1849	9.1852	9.1809	9.1867
09/24/2007	02:00:01	1906	9.1852	9.1869	9.1825	9.1945
09/24/2007	03:00:01	2105	9.1867	9.1854	9.1809	9.1882
09/24/2007	04:00:01	1842	9.1855	9.184	9.1766	9.1866
09/24/2007	05:00:01	2501	9.184	9.1853	9.1779	9.1976
09/24/2007	06:00:01	4845	9.1853	9.1823	9.1774	9.1935
09/24/2007	07:00:01	5090	9.1829	9.1804	9.1713	9.1896
09/24/2007	08:00:01	4227	9.1772	9.1833	9.175	9.1911
09/24/2007	09:00:01	5138	9.1844	9.1841	9.1721	9.1862
09/24/2007	10:00:01	5022	9.1821	9.178	9.1712	9.1872
09/24/2007	11:00:01	4609	9.181	9.1787	9.171	9.184
09/24/2007	12:00:01	5946	9.1779	9.172	9.1652	9.1855
09/24/2007	13:00:01	4980	9.1726	9.1764	9.1697	9.1841
09/24/2007	14:00:01	4671	9.1762	9.1677	9.1637	9.1789
09/24/2007	15:00:01	5199	9.1681	9.1674	9.1592	9.1765
09/24/2007	16:00:01	2997	9.1731	9.1705	9.1616	9.176
09/24/2007	17:00:01	2104	9.1702	9.1647	9.1622	9.1743
09/24/2007	18:00:01	2576	9.1679	9.1713	9.1612	9.1763
09/24/2007	19:00:01	1985	9.1713	9.1723	9.1659	9.1754
09/24/2007	20:00:01	3096	9.1724	9.1742	9.166	9.1786
09/24/2007	21:00:01	1929	9.1742	9.172	9.1628	9.1766
09/24/2007	22:00:01	1986	9.1736	9.1732	9.1633	9.1764
09/24/2007	23:00:01	1959	9.1731	9.1732	9.1662	9.1767
09/25/2007	00:00:01	3271	9.1733	9.1747	9.1688	9.18
09/25/2007	01:00:01	3055	9.1764	9.1763	9.1714	9.1776
09/25/2007	02:00:01	2058	9.1763	9.1768	9.1714	9.1788
09/25/2007	03:00:01	2338	9.1769	9.1768	9.1726	9.1781
09/25/2007	04:00:01	2370	9.1767	9.1752	9.1645	9.1783
09/25/2007	05:00:01	2949	9.1751	9.1738	9.1629	9.1839
09/25/2007	06:00:01	6437	9.174	9.1891	9.1678	9.198
09/25/2007	07:00:01	7953	9.1855	9.1913	9.1698	9.1966
09/25/2007	08:00:01	7326	9.193	9.2061	9.1845	9.2097
09/25/2007	09:00:01	6624	9.2063	9.2141	9.1969	9.2187
